danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms,time_signature,song_title,popularity_scores,genre
0.608,0.768,1,-9.911,1,0.0364,0.101,1.41e-06,0.0942,0.748,132.699,7b4yGtR0rujvLi5EBfKKJ2,211160,4,Take Me Home Tonight,68,album rock
0.588,0.641,5,-12.205,1,0.0312,0.0841,0.000663,0.303,0.548,119.374,2Z81PDDYNMTxZKiU2XIuFx,337933,4,Turn Me Loose,58,album rock
0.662,0.854,1,-2.934,0,0.0509,0.0416,0.000886,0.757,0.723,144.737,0K7JxOMOrnq8JPHIcc3dow,245640,4,Doesn't Really Matter - Remastered,41,classic canadian rock
0.597,0.812,5,-12.062,1,0.0315,0.0219,0.00106,0.102,0.823,135.68,0FeCO85RKW8fDRytwXof2x,218400,4,Go Your Own Way,0,album rock
0.676,0.92,9,-7.96,1,0.0435,0.00101,8.65e-06,0.248,0.624,126.341,66lOpKgTyFjOrac4S1s94g,269360,4,Rebel Rebel - 1999 Remaster,0,album rock
0.653,0.73,5,-10.613,1,0.043,0.0114,1.03e-05,0.0754,0.894,108.705,5SZ6zX4rOrEQferfFC2MfP,220400,4,Walk This Way,74,album rock
0.419,0.677,4,-6.183,1,0.0343,0.00101,9.99e-05,0.211,0.684,127.678,1GqlvSEtMx5xbGptxOTTyk,303587,4,Peace of Mind,67,album rock
0.806,0.462,2,-12.778,1,0.0298,0.78,0.0134,0.15,0.736,92.726,1JkZg3eMQTmTn93E8Yd3UL,191227,4,I Want You to Want Me,68,album rock
0.27,0.944,4,-4.199,1,0.0975,0.00501,2.05e-05,0.116,0.606,146.347,6hTcuIQa0sxrrByu9wTD7s,269920,4,Born to Run,71,classic rock
0.579,0.872,0,-6.126,1,0.159,0.159,0.0,0.0935,0.761,76.214,1xOXXYh6lTW8laxlW7JP2J,235560,4,Only the Good Die Young,67,classic rock
0.472,0.366,11,-12.595,0,0.0286,0.15,0.312,0.0837,0.171,127.163,5HNCy40Ni5BZJFw1TKzRsC,382297,4,Comfortably Numb,72,album rock
0.423,0.714,11,-8.295,1,0.045,0.00113,6.28e-06,0.0855,0.593,110.017,1AdYZ6X00nXmO613Y7GJOl,227250,4,I Miss You,76,pop punk
0.491,0.966,4,-4.28,1,0.0538,5.59e-05,0.0,0.307,0.614,105.544,6hwQ69v7VbPhTTR2fOtYX7,202573,4,Want You Bad,71,alternative metal
0.276,0.715,0,-5.356,1,0.0432,0.00552,0.000417,0.201,0.173,137.028,5VGlqQANWDKJFl0MBG3sg2,230760,4,Use Somebody,76,modern rock
0.563,0.592,9,-4.571,1,0.0276,0.209,5.08e-05,0.132,0.136,104.016,11bD1JtSjlIgKgZG2134DZ,267933,4,Chasing Cars,44,irish rock
0.568,0.932,0,-3.932,1,0.0315,0.305,0.000292,0.532,0.881,98.584,32WrsvD69H6sSLCPQo5WNy,264133,4,Brother Down,49,canadian indie
0.643,0.849,2,-5.428,1,0.0526,0.0371,0.0,0.058,0.903,162.152,6GG73Jik4jUlQCkKg9JuGO,165853,4,The Middle,80,alternative rock
0.554,0.932,5,-3.424,0,0.0485,0.00154,0.000142,0.425,0.478,112.49,1vcxF91pWs9uNwDROuiCPB,242280,4,Savior,75,chicago hardcore
0.826,0.436,1,-9.583,1,0.0558,0.441,0.615,0.0964,0.272,119.051,7ueP5u2qkdZbIPN2YA6LR0,259093,4,Sail,73,la indie
0.494,0.842,7,-4.784,1,0.0843,0.00579,0.0,0.122,0.574,162.011,2TfSHkHiFO4gRztVIkggkE,229093,4,"Sugar, We're Goin Down",77,emo
0.434,0.897,0,-4.918,1,0.0488,0.0103,0.0,0.612,0.684,148.726,2m1hi0nfMR9vdGC8UcrnwU,167067,4,All The Small Things,81,pop punk
0.468,0.692,2,-4.015,1,0.0295,0.0202,2.39e-06,0.523,0.561,78.009,3omXshBamrREltcf24gYDC,200360,4,First,66,alternative rock
0.502,0.941,7,-5.194,1,0.0716,0.000346,0.319,0.553,0.124,119.783,0hDQV9X1Da5JrwhK8gu86p,219987,4,Maps,67,alternative dance
0.871,0.701,5,-5.594,0,0.0458,0.257,7.52e-06,0.0589,0.716,126.975,5r5cp9IpziiIsR6b93vcnQ,198440,4,Walking On A Dream,78,alternative dance
0.656,0.884,2,-4.748,1,0.0372,0.0162,0.0,0.144,0.86,105.009,7MXlTgQeo3IVlMpLnZuhxc,240307,4,It's Time,71,modern rock
0.693,0.823,5,-3.761,1,0.0726,0.0932,0.0,0.328,0.741,87.904,1yKu2MhpwzDXXH2tzG6xoa,196093,4,Beverly Hills,70,alternative rock
0.579,0.928,0,-4.344,1,0.0411,0.000715,0.0,0.18,0.882,95.594,1fJFuvU2ldmeAm5nFIHcPP,171533,4,First Date,75,pop punk
0.526,0.862,2,-6.003,1,0.0905,0.0144,0.0597,0.229,0.528,90.052,0fYVliAYKHuPmECRs1pbRf,195200,4,Renegades,75,modern alternative rock
0.545,0.865,11,-5.708,0,0.0286,0.00664,1.1e-05,0.168,0.543,99.009,6ZOBP3NvffbU4SZcrnt1k6,233933,4,Kryptonite,79,alternative metal
0.733,0.477,2,-6.737,0,0.0687,0.302,2.97e-06,0.0579,0.545,62.507,3mRLHiSHYtC8Hk7bzZdUs1,216133,4,River,74,electropop
0.467,0.988,11,-3.313,1,0.112,0.000152,0.0484,0.28,0.321,130.433,70wYA8oYHoMzhRRkARoMhU,220427,4,When You Were Young,76,alternative rock
0.622,0.961,11,-3.198,0,0.154,0.00523,0.0,0.0854,0.449,114.452,0a7BloCiNzLDD9qSQHh5m7,180267,4,"Dance, Dance",76,emo
0.313,0.995,4,-2.708,1,0.054,4.41e-05,0.0,0.103,0.692,182.822,4mCsFkDzm6z8j0glKdE164,203427,4,I Get Wet,37,
0.644,0.939,11,-3.486,0,0.0456,0.157,0.0,0.233,0.861,106.031,28IEbk5a7twNTbUEvWslUb,208107,4,Paralyzer,74,alternative metal
0.509,0.584,0,-4.907,1,0.057,0.0368,9.96e-05,0.384,0.685,170.411,6y20BV5L33R8YXM0YuI38N,278747,4,No One Knows,71,alternative metal
0.486,0.9,10,-6.482,1,0.0768,0.000573,0.000314,0.571,0.533,130.0,4ozBdncjTFpDqzpREZ4LR4,244456,4,My Body - 2020 Remaster,54,modern alternative rock
0.537,0.882,0,-2.306,1,0.0403,0.000342,9.06e-05,0.12,0.81,145.729,1pHP4JeQV9wDx87D6qH9hD,179813,4,Here It Goes Again,66,alternative rock
0.381,0.844,5,-7.123,1,0.144,0.0131,0.0,0.318,0.239,194.0,1MSM3Fo2fvnwVqMcz8Jhjq,223880,4,Cecilia And The Satellite,59,hopebeat
0.566,0.755,11,-5.526,1,0.0368,0.0338,0.0,0.315,0.445,101.006,4Sfa7hdVkqlM8UW5LsSY3F,264493,4,Take a Walk,66,alternative dance
0.611,0.577,0,-8.728,1,0.0297,0.26,0.000807,0.467,0.214,119.877,29i8axWOLDmgbiutJb9prB,227360,4,Lost Cause,57,alternative rock
0.64,0.74,4,-4.083,1,0.0284,0.0115,0.00678,0.167,0.785,116.879,6K4t31amVTZDgR3sKmwUJJ,216320,4,The Less I Know The Better,83,australian psych
0.539,0.702,6,-7.291,1,0.0436,0.00245,2.37e-05,0.117,0.206,118.106,5vollujufHY0jMZxx77VWr,301867,4,All These Things That I've Done,71,alternative rock
0.541,0.907,4,-4.512,1,0.0642,0.0158,0.000185,0.34,0.434,80.029,3IyCL4Em1GOpNGDf451Hg1,187653,4,Could Have Been Me,69,glam rock
0.359,0.649,3,-7.06,1,0.0349,0.107,0.0124,0.0555,0.133,111.709,5g7rJvWYVrloJZwKiShqlS,278373,4,Dirty Paws,68,folk-pop
0.404,0.98,2,-4.038,1,0.107,0.000193,0.0,0.0742,0.433,177.793,4pImG3RdbaGfanzQOTFgyr,220200,4,My Friends Over You,64,easycore
0.653,0.964,9,-4.261,0,0.0582,0.00316,0.00512,0.144,0.87,126.928,5z6xHjCZr7a7AIcy8sPBKy,209267,4,Smooth Criminal,75,alternative metal
0.576,0.864,6,-3.981,1,0.0462,0.02,1.68e-06,0.683,0.609,97.225,2gSVKxPDww9Eep5rdvtdem,272973,4,My Way,72,alternative metal
0.191,0.948,9,-3.496,0,0.217,2.78e-05,0.0864,0.0945,0.215,150.753,2pcwmk8c1pTYwX0COSVX52,175667,4,Woman,60,alternative rock
0.757,0.578,0,-3.886,1,0.0386,0.011,0.00672,0.127,0.954,102.96,3y8AEUef1AVfr0npU5UOa9,280427,4,Dangerous (feat. Joywave),60,metropopolis
0.446,0.915,9,-6.221,1,0.141,0.00281,3.87e-05,0.218,0.398,190.013,1BwhFXqoIsePt21WyWIttb,204520,4,I Wanna Get Better,63,double drumming
0.278,0.676,9,-8.821,1,0.0371,0.000423,0.000899,0.136,0.494,104.545,6ooluO7DiEhI1zmK94nRCM,237027,4,Take Me Out,1,alternative rock
0.636,0.676,2,-3.442,1,0.0263,0.0807,0.0,0.0831,0.273,113.98,2tznHmp70DxMyr2XhWLOW0,208760,4,Cigarette Daydreams,78,modern rock
0.389,0.665,0,-6.169,1,0.0644,0.178,0.000732,0.116,0.199,117.055,7lGKEWMXVWWTt3X71Bv44I,193547,4,Unsteady,73,modern alternative rock
0.431,0.938,3,-4.507,0,0.0542,0.00805,0.0,0.138,0.523,157.462,6lSr3iZTC144PKhvbPFzMp,304000,4,Blurry,65,alternative metal
0.477,0.426,6,-6.961,1,0.043,0.544,0.0,0.0903,0.789,184.866,6GrrkiCRO3HYdgRpO4eKEL,200067,3,Swing Life Away,57,chicago hardcore
0.55,0.917,0,-3.159,1,0.0638,0.00428,0.0,0.197,0.601,126.115,6TfBA04WJ3X1d1wXhaCFVT,177827,4,"You're Gonna Go Far, Kid",80,alternative metal
0.776,0.78,10,-4.374,0,0.128,0.0622,0.0,0.081,0.666,124.949,0pqnGHJpmpxLKifKRmU6WP,204347,4,Believer,87,modern rock
0.766,0.725,9,-4.991,1,0.0369,0.0107,8.23e-05,0.0237,0.741,100.008,6I0ivNW5YryeC3GQn56NAy,237667,4,She Keeps Me Up,75,alternative metal
0.363,0.787,7,-5.071,1,0.0429,0.00176,0.00445,0.531,0.202,175.919,03wKMRNYVvw6s9nm4I4jUS,279293,4,Wolf Like Me,61,alternative dance
0.461,0.994,4,-3.413,1,0.0429,3.08e-05,9.92e-06,0.156,0.751,162.171,0E0bZtTG39K95uRjqBo1Mx,184907,4,Party Hard,57,
0.472,0.844,10,-6.578,1,0.054,0.00173,0.0,0.24,0.34,140.034,3e0yTP5trHBBVvV32jwXqF,321280,4,Anna Sun,62,dance rock
0.591,0.94,11,-4.341,1,0.0522,0.00391,0.0,0.383,0.676,100.043,44Ljlpy44mHvLJxcYUvTK0,224640,4,Chocolate,63,modern alternative rock
0.452,0.58,10,-8.613,1,0.0462,0.222,3.23e-05,0.101,0.111,164.162,2ZYBwkmtYhgUj1A7teYAZ7,222256,4,Suit And Jacket,58,banjo
0.517,0.481,5,-8.273,1,0.0272,0.0293,1.79e-05,0.0903,0.461,138.51,6JnufVNLIO5F5Lk4sEVLeI,246973,4,Little Lion Man,54,modern folk rock
0.581,0.747,0,-7.207,1,0.0303,0.00202,0.000449,0.109,0.325,132.195,5wU6jk9kxYzFGUpeE6T2Q5,243520,4,Crystals,60,folk-pop
0.567,0.863,7,-5.158,0,0.037,0.00462,4.77e-05,0.207,0.722,106.03,12pdXFcruNcPUbZypKUDgz,214360,4,Love Is Mystical,58,alternative rock
0.577,0.827,7,-7.54,1,0.0365,0.00338,0.000647,0.26,0.179,101.031,57nNNkgk768QVXq3uHxu5e,215520,4,Ways to Go,59,indie poptimism
0.598,0.56,0,-11.679,1,0.0375,0.607,0.0432,0.196,0.221,115.01,3ekNuTF3UpOvIZCfiejpnC,279000,4,Stubborn Love,69,folk-pop
0.566,0.664,4,-5.303,0,0.0464,0.634,0.0,0.116,0.437,128.945,1CS7Sd1u5tWkstBhpssyjP,241693,4,Take Me to Church,76,irish singer-songwriter
0.787,0.655,6,-8.339,0,0.0431,0.238,0.000171,0.138,0.65,102.485,6shRGWCtBUOPFLFTTqXZIC,208653,4,Upside Down,64,neo mellow
0.497,0.97,10,-4.851,0,0.0836,9.04e-05,0.000674,0.101,0.689,138.081,6PwjJ58I4t7Mae9xfZ9l9v,197200,4,Somebody Told Me,78,alternative rock
0.639,0.903,11,-5.013,0,0.0371,0.00963,7.06e-05,0.174,0.96,135.938,0Fe3WxeO6lZZxj7ytvbDUh,246173,4,Dashboard,62,alternative rock
0.555,0.839,5,-3.583,1,0.0483,0.000114,0.0574,0.102,0.637,124.877,3c3XnCPwxGhQEHFxxjQcWe,254200,4,Thrash Unreal,56,gainesville indie
0.619,0.593,7,-11.641,1,0.0359,0.132,0.0,0.35,0.706,149.306,5L7zWiRiXDPNvTLLoXvIja,223267,4,Always Something There To Remind Me,0,mellow gold
0.838,0.794,9,-8.245,0,0.0531,0.22,0.0,0.0575,0.962,132.446,2dCmGcEOQrMQhMMS8Vj7Ca,205467,4,Super Freak,75,disco
0.674,0.771,7,-5.612,1,0.0246,0.28,0.0318,0.133,0.718,109.618,1SWmFiFSIBoDbQJjNKC7SR,333720,4,Against The Wind,65,album rock
0.84,0.796,4,-6.18,0,0.0454,0.125,8.82e-06,0.302,0.81,124.297,7aeW3CrQAyQTk4PqwIYCVU,221933,4,Physical,0,adult standards
0.492,0.709,2,-9.66,1,0.0359,0.0113,0.00564,0.153,0.264,125.799,21ex8UoVZjOw0wAXWeln5h,336613,4,Where The Streets Have No Name - Remastered,44,irish rock
0.658,0.846,7,-5.471,1,0.0265,0.0308,0.0221,0.195,0.672,107.003,1eiz5aP5PmFOdPWOTFND4D,354636,4,Hysteria - Remastered 2017,0,album rock
0.63,0.697,6,-10.654,1,0.0311,0.189,0.000258,0.116,0.796,124.956,5yMXAaSvxo12QkYU75Ixv0,231933,4,Luka,63,lilith
0.68,0.894,2,-8.226,1,0.0497,0.433,0.00523,0.0672,0.477,112.074,7HNPhibn8yKB79sGa05EKr,250533,4,Everybody Wants To Rule The World,0,new romantic
0.435,0.69,0,-6.635,0,0.0388,0.463,0.0,0.104,0.51,163.486,0rhyBUAgNXwdyvGVXSrLzc,271800,4,Into The Night,59,soft rock
0.675,0.649,5,-10.271,1,0.0319,0.0204,0.0,0.0959,0.596,116.624,0odIT9B9BvOCnXfS0e4lB5,228000,4,Bette Davis Eyes,77,mellow gold
0.62,0.819,8,-8.789,1,0.05,0.0162,0.0,0.0412,0.964,131.223,78wTOLl1ANJtgOkOoNNZ06,165627,4,Our Lips Are Sealed,44,album rock
0.731,0.91,9,-4.559,0,0.0918,0.11,0.000447,0.313,0.886,120.991,6HvUtPLqkP0t6zd6YNdWby,209160,4,"The Look Of Love, Pt.1",63,art rock
0.635,0.684,0,-11.687,1,0.0329,0.088,0.156,0.0755,0.892,120.269,05oFyvdztPdpwSwpoclD4c,268547,4,"If You Leave - From ""Pretty In Pink""",57,new romantic
0.569,0.402,0,-10.151,1,0.0433,0.438,0.0,0.134,0.696,144.635,44hOGg1uFg1XJZGZYNwYmM,162507,4,Tainted Love,0,new romantic
0.663,0.588,0,-14.416,1,0.0405,0.259,0.00626,0.221,0.537,102.738,3OM0cHwmJv6ZpsCgrEzXPh,240800,4,Dance Hall Days,0,album rock
0.81,0.411,9,-8.186,1,0.041,0.0384,3.99e-06,0.0767,0.609,103.972,0PTo8phNKBaJZEminST2qv,258000,4,Jack & Diane,28,album rock
0.673,0.613,7,-11.997,1,0.0799,0.00436,0.362,0.608,0.415,114.748,3N7GqZMpZJW69Te1bfUTc3,337267,4,Obsession,56,new romantic
0.49,0.935,10,-6.16,0,0.193,0.507,0.00637,0.123,0.796,178.017,6qrC8gIgaE8fnz8L4qUvur,182640,4,I'm Still Standing,44,glam rock
0.395,0.252,0,-13.589,1,0.0301,0.8,0.0,0.101,0.126,177.679,4LFwNJWoj74Yd71fIr1W8x,264333,4,Right Here Waiting,75,album rock
0.439,0.422,8,-17.227,1,0.0409,0.0148,4.84e-05,0.0697,0.551,81.833,4rr67zXmEYf9ykLigeEsbv,236933,4,Don't Dream It's Over,0,australian rock
0.381,0.894,7,-8.638,1,0.037,0.0258,0.0,0.0251,0.797,205.528,2oSpQ7QtIKTNFfA08Cy0ku,246933,4,It's The End Of The World As We Know It (And I Feel Fine),68,alternative rock
0.707,0.568,6,-13.52,0,0.0291,0.0319,0.0298,0.055,0.877,105.326,2uXewDKMktNkkMfotqSxN6,223440,4,"Something About You - 7"" Version",55,brit funk
0.789,0.945,5,-5.219,0,0.0482,0.198,3.11e-06,0.0617,0.965,136.745,5B37ocpk2zxeZL1lq5F6ui,199827,4,One Thing Leads To Another,54,album rock
0.818,0.456,1,-9.814,1,0.0348,0.527,0.00364,0.0811,0.716,117.389,0wF2zKJmgzjPTfircPJ2jg,254333,4,Every Breath You Take - Remastered 2003,33,album rock
0.538,0.432,2,-11.882,1,0.0295,0.000185,0.309,0.139,0.116,110.181,5JGEAz15LkPoOtFHttDtVs,295520,4,With Or Without You - Remastered,50,irish rock
0.554,0.833,2,-6.667,0,0.0347,0.000646,0.0025,0.0737,0.773,142.673,7HKxTNVlkHsfMLhigmhC0I,212227,4,Call Me,68,candy pop
0.765,0.721,7,-6.291,1,0.0297,0.0458,6.71e-06,0.123,0.962,113.906,4Ors2f6eZaZBOHwwTEfaXA,176067,4,I Won't Back Down,0,album rock
0.532,0.887,0,-3.757,1,0.0335,0.0778,0.000214,0.294,0.795,122.511,37ZJ0p5Jm13JPevGcx4SkF,249293,4,Livin' On A Prayer,84,glam metal
0.539,0.828,4,-9.108,0,0.035,0.00067,0.421,0.154,0.562,105.25,54bm2e3tk8cliUz3VSdCPZ,515387,4,Master of Puppets (Remastered),74,hard rock
0.857,0.468,1,-8.53,1,0.0476,0.00414,1.32e-05,0.269,0.843,89.119,4uOKFydzAejjSFqYbv1XPt,183733,4,Red Red Wine,72,reggae fusion
0.248,0.324,9,-10.878,1,0.03,0.274,0.00946,0.113,0.122,135.786,3RJof5CojqlbgZ5adHw50O,238040,4,When I'm With You,54,album rock
0.523,0.954,1,-4.885,0,0.0788,0.00217,0.0,0.284,0.573,84.921,7GFkFbXPUPTAZRkGxr3VL3,267307,4,Pour Some Sugar On Me - Remastered 2017,0,album rock
0.673,0.814,9,-5.411,1,0.0367,0.0133,0.00293,0.343,0.728,147.193,1gzIbdFnGJ226LTl0Cn2SX,252200,4,White Wedding - Pt. 1,70,album rock
0.675,0.61,1,-13.811,1,0.085,0.0852,0.0188,0.159,0.344,131.037,6t1FIJlZWTQfIZhsGjaulM,253800,4,Video Killed The Radio Star,63,early synthpop
0.658,0.575,11,-10.365,1,0.0267,0.243,0.0,0.122,0.504,108.329,6mYrhCAGWzTdF8QnKuchXM,239827,4,If I Could Turn Back Time,70,dance pop
0.632,0.727,11,-11.209,0,0.0438,0.0119,7.64e-05,0.0678,0.499,124.919,0YPXkQthLWrhNGoKTbwCJ8,278627,4,(I Just) Died In Your Arms,63,album rock
0.671,0.711,2,-7.813,1,0.0478,0.422,0.0,0.104,0.466,113.809,11IzgLRXV7Cgek3tEgGgjw,248440,4,Under Pressure - Remastered 2011,70,classic rock
0.537,0.959,0,-3.002,0,0.0557,0.0704,1.8e-06,0.382,0.828,122.806,3KYiA4vq6RPO1dE2XROXd8,222707,4,You Give Love A Bad Name,0,glam metal
0.622,0.622,5,-7.342,1,0.0243,0.114,0.0,0.056,0.561,84.273,59Kgh51EFCR4G1Pl6qKqHn,254547,4,Free Fallin',0,album rock
0.694,0.787,2,-9.569,1,0.0363,0.0913,0.0106,0.0562,0.667,111.157,6lnP51cMlqpZ8bwmyVlgvG,237240,4,She's A Beauty,47,album rock
0.418,0.452,1,-13.099,1,0.0356,0.638,0.00026,0.0959,0.168,175.088,54b8qPFqYqIndfdxiLApea,218733,4,Alone,74,album rock
0.45,0.658,2,-7.064,1,0.0472,0.648,3.14e-06,0.264,0.781,106.799,0EMmVUYs9ZZRHtlADB88uz,287307,4,Come On Eileen,0,new wave
0.324,0.84,1,-7.31,1,0.0489,0.358,0.000239,0.367,0.576,136.136,2ZBalNGwjqdKJd29O76wBV,227627,4,Heat Of The Moment,0,album rock
0.602,0.784,11,-7.976,0,0.0313,0.00398,0.0852,0.0931,0.918,133.019,0A4PZuepTcIQVvA5m7R0M1,263973,4,Don't You (Forget About Me) - Remastered,0,art rock
0.728,0.665,11,-7.251,1,0.0249,0.0383,1.65e-06,0.0574,0.755,103.016,2Hw5F4S5TFmrpBoWXc2Awx,270573,4,Missing You,0,album rock
0.453,0.987,8,-4.485,1,0.0889,0.0195,0.283,0.268,0.316,123.544,0G21yYKMZoHa30cYVi1iA8,273480,4,Welcome To The Jungle,73,glam metal
0.537,0.645,9,-12.362,1,0.0308,0.00214,3.21e-05,0.0911,0.848,133.745,1MqGKtY9L5qjPi8s7gX645,254467,4,I Can't Drive 55,59,album rock
0.534,0.635,6,-5.562,1,0.0312,0.156,1.7e-05,0.378,0.303,140.203,2IJzqbcbQZjcca53yGkX7t,260160,4,Every Rose Has Its Thorn - Remastered 2003,50,album rock
0.649,0.857,7,-7.015,1,0.044,0.11,1.21e-05,0.0871,0.962,149.583,0Ohb2OGQiYWNVPSMprmBtM,225507,4,"The Heat Is On - From ""Beverly Hills Cop"" Soundtrack",39,adult standards
0.822,0.686,10,-10.456,0,0.0472,0.115,0.000982,0.0463,0.828,117.743,5BxoKS16fDiOpcwTztQF30,235693,4,Say Say Say - Remastered 2015,30,album rock
0.522,0.346,5,-15.462,1,0.0297,0.258,0.0,0.114,0.27,131.692,0ROwoz82DIW4tOzkxYnSjf,195133,4,Stuck On You,59,adult standards
0.257,0.803,7,-3.886,1,0.0411,0.137,0.0156,0.297,0.294,150.818,2fY6tqgrlrg1ky9fgs0t5u,308667,4,Wanted Dead Or Alive,0,glam metal
0.799,0.687,2,-5.682,1,0.0431,0.193,0.000188,0.0307,0.965,108.804,4d6eqRtpDX7tydHJGDZUBQ,215773,4,She Drives Me Crazy,73,art rock
0.715,0.702,4,-6.055,1,0.0296,0.109,7.73e-06,0.255,0.954,127.446,7nrtHjt4Vk4Z5jMHOwaS8F,171293,4,Hit Me With Your Best Shot - 1999 Digital Remaster,0,album rock
0.752,0.743,7,-6.083,1,0.0331,0.0314,0.000117,0.128,0.832,108.254,1RbOObDFn7GOseR1w529Zj,235827,4,Things Can Only Get Better,56,mellow gold
0.653,0.677,0,-12.244,1,0.0396,0.249,0.0,0.403,0.888,114.37,1ynmMEK1fkyiZ6Z6F3ThEt,216533,4,Centerfold,72,album rock
0.701,0.452,7,-12.252,0,0.0842,0.593,0.0,0.506,0.735,91.33,2H5BRl8I6IveJ6BgC7FpqQ,218333,4,The Stroke,0,album rock
0.845,0.884,6,-4.506,0,0.0759,0.0128,2.1e-06,0.203,0.904,104.536,4INDiWSKvqSKDEu7mh8HFz,257400,4,Mo Money Mo Problems (feat. Puff Daddy & Mase) - 2014 Remaster,73,east coast hip hop
0.727,0.445,1,-11.241,1,0.291,0.339,0.0,0.18,0.527,81.125,7mYvtEeBdMqRSyj1Qpv6my,215467,4,Hot Boyz,50,dance pop
0.803,0.595,8,-8.977,0,0.347,0.0129,0.000235,0.12,0.893,92.311,2aVr3ERvtApNo4KRqqi96y,282800,4,Woo Hah!! Got You All in Check (The Jay-Dee Bounce Remix) - 2021 Remaster,21,east coast hip hop
0.754,0.523,8,-5.799,1,0.0434,0.00841,0.0,0.126,0.786,95.777,13r5JSQ9i1ID0ZqMSDbi4s,285453,4,Only You (feat. The Notorious B.I.G. & Mase) - Bad Boy Remix,46,atl hip hop
0.715,0.833,2,-5.379,1,0.108,0.00631,0.0,0.164,0.612,95.487,3jDdpx9PMlfMBS5tOBHFm9,213093,4,Return of the Mack,74,british soul
0.821,0.703,11,-8.464,0,0.24,0.192,0.0,0.0816,0.536,105.154,7hfRrdFJgFKK3cJ4rmkecE,203627,4,Feel so Good,66,gangster rap
0.828,0.656,1,-6.571,1,0.222,0.00259,0.0024,0.144,0.709,124.751,4GdB5M7GbwLZLouktYocFC,426853,4,SpottieOttieDopaliscious,57,atl hip hop
0.792,0.701,6,-7.198,0,0.283,0.105,0.0,0.761,0.251,103.89,0shK5iZQppbHPQYiy60xs9,324373,4,Rosa Parks,65,atl hip hop
0.838,0.72,10,-6.593,0,0.384,0.0312,1.11e-05,0.422,0.845,93.76,6hxn98poTu1O4YZfafvC18,242947,4,What You Want (feat. Total),64,gangster rap
0.78,0.754,5,-5.377,0,0.0952,0.135,0.034,0.0467,0.81,82.394,2MuJbBWAVewREJmB8WdGJ3,260307,4,It Was A Good Day,58,conscious hip hop
0.5,0.899,9,-3.907,0,0.467,0.203,0.0,0.177,0.754,177.81,0WnJdw4Clln064oLmQtiWF,302867,4,"Flava in Ya Ear (feat. The Notorious B.I.G., LL Cool J, Busta Rhymes & Rampage) - 2016 Remaster",36,gangster rap
0.836,0.595,6,-9.338,1,0.201,0.141,0.00375,0.329,0.762,79.98,2WRzpLD8qDRrxMXc63E5WJ,251000,4,The Rain (Supa Dupa Fly),57,dance pop
0.884,0.472,11,-13.776,1,0.346,0.0142,0.0,0.142,0.826,98.425,0VAoDsKh7Or84V8xP7p1Fs,319493,4,Don't Believe The Hype,48,conscious hip hop
0.814,0.481,0,-5.183,1,0.245,0.097,3.83e-05,0.0495,0.193,96.252,3ABG1UQTk0eLYUAeWkmfMi,161400,4,Shimmy Shimmy Ya,67,alternative hip hop
0.549,0.853,7,-4.293,1,0.188,0.0285,0.000296,0.618,0.346,94.695,0WKYRFtH6KKbaNWjsxqm70,211493,4,Gin And Juice (feat. Dat Nigga Daz),2,g funk
0.858,0.896,9,-2.344,1,0.26,0.487,0.0,0.235,0.783,96.0,5Ira1gfX7UwZClB7rArq2E,302547,4,Juicy - 2016 Remaster,31,east coast hip hop
0.737,0.89,4,-8.443,1,0.158,0.00556,0.00171,0.0801,0.809,105.848,48ZUwXrEOhaXLCxvmRYhZv,262800,4,Don't Sweat The Technique,60,alternative hip hop
0.697,0.828,1,-3.733,0,0.0963,0.144,2.03e-06,0.334,0.555,95.052,0LnDMJFJmLFxaEuYWrmghK,307507,4,I'll Be There For You/You're All I Need To Get By,0,east coast hip hop
0.9,0.681,9,-3.757,1,0.275,0.165,0.0,0.23,0.637,93.927,4mawtmv2xCPnGsR1oHusH9,229907,4,Hypnotize (feat. Pam Long) - 2016 Remaster,35,east coast hip hop
0.721,0.891,8,-7.911,1,0.0773,0.0312,0.0,0.21,0.699,119.982,1ZiRxgUNTUlK117LIauCaD,257693,4,Now That We Found Love,0,contemporary r&b
0.672,0.777,9,-4.238,0,0.0956,0.0379,0.00141,0.159,0.238,90.575,7jIujRjK5JKNrMCcAvYUTN,305573,4,Keep Their Heads Ringin',68,g funk
0.678,0.794,10,-6.186,0,0.14,0.274,1.68e-06,0.124,0.54,87.374,7G3lxTsMfSx4yarMkfgnTC,290573,4,The World Is Yours,68,conscious hip hop
0.764,0.744,1,-2.34,1,0.181,0.0109,0.000122,0.318,0.511,88.426,2XQY54Im8VrO4sd2tAmiv4,262213,4,Welcome Back,54,gangster rap
0.802,0.461,11,-12.367,0,0.302,0.0757,0.0,0.109,0.74,90.995,29VrHhpC5AS9b7XJYDPhqb,185933,4,Funkdafied,54,chicago rap
0.775,0.397,11,-10.414,0,0.135,0.0465,0.00754,0.261,0.348,80.395,5dd8tOJwLqEvasVqvvrJzV,225973,4,On & On,42,afrofuturism
0.678,0.794,10,-6.186,0,0.14,0.274,1.68e-06,0.124,0.54,87.374,5FHXxdJeq1iAE9PjDTEgyd,290573,4,The World Is Yours,51,conscious hip hop
