,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,song_title,popularity_scores,genre
43,0.568,0.734,3,-5.497,1,0.0548,0.341,2.2e-05,0.567,0.458,122.913,audio_features,0ZrHaA9ei55Km65yBodElf,spotify:track:0ZrHaA9ei55Km65yBodElf,https://api.spotify.com/v1/tracks/0ZrHaA9ei55Km65yBodElf,https://api.spotify.com/v1/audio-analysis/0ZrHaA9ei55Km65yBodElf,189267,4,High Water,46,electropop
44,0.579,0.454,9,-7.264,1,0.0427,0.465,0.0,0.0997,0.461,78.949,audio_features,4d2ZJ9W7dkQuITwUCTuD5n,spotify:track:4d2ZJ9W7dkQuITwUCTuD5n,https://api.spotify.com/v1/tracks/4d2ZJ9W7dkQuITwUCTuD5n,https://api.spotify.com/v1/audio-analysis/4d2ZJ9W7dkQuITwUCTuD5n,155223,4,never knew a heart could break itself,65,alt z
45,0.598,0.426,5,-7.659,1,0.0354,0.553,0.0,0.318,0.292,119.922,audio_features,2BN5ZMErVAhbEroB99b3no,spotify:track:2BN5ZMErVAhbEroB99b3no,https://api.spotify.com/v1/tracks/2BN5ZMErVAhbEroB99b3no,https://api.spotify.com/v1/audio-analysis/2BN5ZMErVAhbEroB99b3no,175534,4,LET THE GRASS GROW,63,australian alternative pop
46,0.588,0.39,8,-7.753,1,0.0578,0.726,1.26e-05,0.0965,0.206,96.571,audio_features,2gbRKKSyW7e7vAkyvrJkte,spotify:track:2gbRKKSyW7e7vAkyvrJkte,https://api.spotify.com/v1/tracks/2gbRKKSyW7e7vAkyvrJkte,https://api.spotify.com/v1/audio-analysis/2gbRKKSyW7e7vAkyvrJkte,146267,4,Pray,71,alt z
47,0.604,0.366,5,-7.519,1,0.0282,0.578,0.0,0.133,0.13,141.981,audio_features,0gplL1WMoJ6iYaPgMCL0gX,spotify:track:0gplL1WMoJ6iYaPgMCL0gX,https://api.spotify.com/v1/tracks/0gplL1WMoJ6iYaPgMCL0gX,https://api.spotify.com/v1/audio-analysis/0gplL1WMoJ6iYaPgMCL0gX,224695,4,Easy On Me,83,british soul
48,0.598,0.263,11,-11.508,1,0.0341,0.886,0.0058,0.0784,0.189,109.952,audio_features,4OlN6Gu29EOtmyxMb5ojFy,spotify:track:4OlN6Gu29EOtmyxMb5ojFy,https://api.spotify.com/v1/tracks/4OlN6Gu29EOtmyxMb5ojFy,https://api.spotify.com/v1/audio-analysis/4OlN6Gu29EOtmyxMb5ojFy,237173,4,Planet Mars,36,swedish pop
49,0.62,0.712,9,-6.434,1,0.1,0.228,3.39e-06,0.0561,0.83,170.234,audio_features,4dRqYKhLVujxiBXcq50YzG,spotify:track:4dRqYKhLVujxiBXcq50YzG,https://api.spotify.com/v1/tracks/4dRqYKhLVujxiBXcq50YzG,https://api.spotify.com/v1/audio-analysis/4dRqYKhLVujxiBXcq50YzG,268600,4,This Life,60,baroque pop
50,0.298,0.436,9,-9.727,1,0.0512,0.449,0.371,0.1,0.189,78.207,audio_features,60CQpHremwdzRXIzoaufDF,spotify:track:60CQpHremwdzRXIzoaufDF,https://api.spotify.com/v1/tracks/60CQpHremwdzRXIzoaufDF,https://api.spotify.com/v1/audio-analysis/60CQpHremwdzRXIzoaufDF,357706,4,Last Train Home - Ballad Version,47,neo mellow
51,0.476,0.217,0,-9.477,1,0.0284,0.861,0.0,0.294,0.167,80.015,audio_features,6tcFGQegCcR8krUxw5zibj,spotify:track:6tcFGQegCcR8krUxw5zibj,https://api.spotify.com/v1/tracks/6tcFGQegCcR8krUxw5zibj,https://api.spotify.com/v1/audio-analysis/6tcFGQegCcR8krUxw5zibj,171221,4,Like U Do,22,nyc pop
52,0.449,0.465,0,-8.964,1,0.0791,0.524,1.02e-06,0.303,0.543,89.087,audio_features,3FAJ6O0NOHQV8Mc5Ri6ENp,spotify:track:3FAJ6O0NOHQV8Mc5Ri6ENp,https://api.spotify.com/v1/tracks/3FAJ6O0NOHQV8Mc5Ri6ENp,https://api.spotify.com/v1/audio-analysis/3FAJ6O0NOHQV8Mc5Ri6ENp,198371,3,Heartbreak Anniversary,83,pop
53,0.445,0.537,4,-8.532,0,0.04,0.695,1.6e-05,0.0944,0.131,122.764,audio_features,5E4jBLx4P0UBji68bBThSw,spotify:track:5E4jBLx4P0UBji68bBThSw,https://api.spotify.com/v1/tracks/5E4jBLx4P0UBji68bBThSw,https://api.spotify.com/v1/audio-analysis/5E4jBLx4P0UBji68bBThSw,244360,4,Another Love,63,chill pop
54,0.326,0.231,10,-9.908,1,0.0339,0.657,0.0,0.0874,0.323,80.33,audio_features,1mfPsU5u0fgdjYfKIxaJol,spotify:track:1mfPsU5u0fgdjYfKIxaJol,https://api.spotify.com/v1/tracks/1mfPsU5u0fgdjYfKIxaJol,https://api.spotify.com/v1/audio-analysis/1mfPsU5u0fgdjYfKIxaJol,255371,4,Me Without You (Acoustic),23,manitoba country
55,0.501,0.484,11,-9.083,1,0.0308,0.495,8.87e-05,0.0957,0.256,112.27,audio_features,7rSSVVqC2sqDhmt1LfWm3J,spotify:track:7rSSVVqC2sqDhmt1LfWm3J,https://api.spotify.com/v1/tracks/7rSSVVqC2sqDhmt1LfWm3J,https://api.spotify.com/v1/audio-analysis/7rSSVVqC2sqDhmt1LfWm3J,291448,4,"Wicked Game - Recorded at Electric Lady Studios, NYC (feat. Chris Isaak)",49,canadian pop
56,0.493,0.11,11,-9.766,1,0.0374,0.928,9.81e-06,0.11,0.145,135.957,audio_features,5iuWWNhVwmcbSJ5qTuYd9H,spotify:track:5iuWWNhVwmcbSJ5qTuYd9H,https://api.spotify.com/v1/tracks/5iuWWNhVwmcbSJ5qTuYd9H,https://api.spotify.com/v1/audio-analysis/5iuWWNhVwmcbSJ5qTuYd9H,216111,4,Thank You,60,alt z
57,0.387,0.278,7,-8.454,0,0.0318,0.464,0.00527,0.102,0.0632,153.426,audio_features,5uIYONgpUQ7t0v7D6CTMBt,spotify:track:5uIYONgpUQ7t0v7D6CTMBt,https://api.spotify.com/v1/tracks/5uIYONgpUQ7t0v7D6CTMBt,https://api.spotify.com/v1/audio-analysis/5uIYONgpUQ7t0v7D6CTMBt,300707,3,Shrike,57,irish singer-songwriter
58,0.635,0.184,8,-10.785,1,0.0456,0.665,0.0,0.146,0.177,128.424,audio_features,3hhbDnFUb2bicI2df6VurK,spotify:track:3hhbDnFUb2bicI2df6VurK,https://api.spotify.com/v1/tracks/3hhbDnFUb2bicI2df6VurK,https://api.spotify.com/v1/audio-analysis/3hhbDnFUb2bicI2df6VurK,240200,4,River,73,modern blues
59,0.606,0.349,4,-13.967,1,0.0319,0.764,0.306,0.112,0.156,80.071,audio_features,12niARgkwxGsklcEwh6GlG,spotify:track:12niARgkwxGsklcEwh6GlG,https://api.spotify.com/v1/tracks/12niARgkwxGsklcEwh6GlG,https://api.spotify.com/v1/audio-analysis/12niARgkwxGsklcEwh6GlG,203870,4,"Portland, Maine",65,canadian singer-songwriter
0,0.643,0.363,0,-11.738,1,0.0767,0.69,5.17e-05,0.115,0.23,139.865,audio_features,3rWDp9tBPQR9z6U5YyRSK4,spotify:track:3rWDp9tBPQR9z6U5YyRSK4,https://api.spotify.com/v1/tracks/3rWDp9tBPQR9z6U5YyRSK4,https://api.spotify.com/v1/audio-analysis/3rWDp9tBPQR9z6U5YyRSK4,174783,4,Midnight Rain,91,pop
1,0.554,0.38,9,-10.666,1,0.0314,0.526,0.0,0.213,0.284,118.925,audio_features,6aPG4u5M2yzBbwABa6uGbo,spotify:track:6aPG4u5M2yzBbwABa6uGbo,https://api.spotify.com/v1/tracks/6aPG4u5M2yzBbwABa6uGbo,https://api.spotify.com/v1/audio-analysis/6aPG4u5M2yzBbwABa6uGbo,213754,4,Run Away to Mars,39,
2,0.614,0.318,7,-12.695,1,0.0478,0.896,0.00239,0.0795,0.112,119.959,audio_features,04sN26COy28wTXYj3dMoiZ,spotify:track:04sN26COy28wTXYj3dMoiZ,https://api.spotify.com/v1/tracks/04sN26COy28wTXYj3dMoiZ,https://api.spotify.com/v1/audio-analysis/04sN26COy28wTXYj3dMoiZ,180933,4,Bored,84,art pop
3,0.599,0.854,4,0.829,0,0.0373,0.648,0.0,0.098,0.449,139.995,audio_features,5L1WMbYfNFkmlyG407ke6S,spotify:track:5L1WMbYfNFkmlyG407ke6S,https://api.spotify.com/v1/tracks/5L1WMbYfNFkmlyG407ke6S,https://api.spotify.com/v1/audio-analysis/5L1WMbYfNFkmlyG407ke6S,142286,4,Exscape,64,pittsburgh rap
4,0.519,0.181,2,-11.845,1,0.0317,0.414,0.000327,0.0963,0.155,73.946,audio_features,6jo1FMdBzPKofW4iPIdQkR,spotify:track:6jo1FMdBzPKofW4iPIdQkR,https://api.spotify.com/v1/tracks/6jo1FMdBzPKofW4iPIdQkR,https://api.spotify.com/v1/audio-analysis/6jo1FMdBzPKofW4iPIdQkR,213860,4,No Woman No Cry,59,afro r&b
5,0.711,0.388,11,-11.732,0,0.0422,0.462,0.00786,0.301,0.605,111.001,audio_features,3la1J2DCliJL4t1QmmF2JE,spotify:track:3la1J2DCliJL4t1QmmF2JE,https://api.spotify.com/v1/tracks/3la1J2DCliJL4t1QmmF2JE,https://api.spotify.com/v1/audio-analysis/3la1J2DCliJL4t1QmmF2JE,296532,4,Somebody That I Used to Know,49,alt z
6,0.645,0.573,1,-10.137,0,0.0398,0.161,0.256,0.118,0.247,144.928,audio_features,4rsuE0qXgtKUCVV1dIQFYd,spotify:track:4rsuE0qXgtKUCVV1dIQFYd,https://api.spotify.com/v1/tracks/4rsuE0qXgtKUCVV1dIQFYd,https://api.spotify.com/v1/audio-analysis/4rsuE0qXgtKUCVV1dIQFYd,202261,4,Bump,48,indie pop
7,0.77,0.515,6,-5.705,0,0.0326,0.463,0.063,0.0745,0.765,88.969,audio_features,1CejN6L0cGLANesqgZ96Qa,spotify:track:1CejN6L0cGLANesqgZ96Qa,https://api.spotify.com/v1/tracks/1CejN6L0cGLANesqgZ96Qa,https://api.spotify.com/v1/audio-analysis/1CejN6L0cGLANesqgZ96Qa,177983,4,Slow Dance In The Morning,37,canadian contemporary r&b
8,0.536,0.263,1,-9.674,0,0.0269,0.818,0.0,0.0914,0.329,97.641,audio_features,15sxJRnKRkra0qn2rFwiqu,spotify:track:15sxJRnKRkra0qn2rFwiqu,https://api.spotify.com/v1/tracks/15sxJRnKRkra0qn2rFwiqu,https://api.spotify.com/v1/audio-analysis/15sxJRnKRkra0qn2rFwiqu,225900,4,Flowers Need Rain - Acoustic,41,
9,0.348,0.652,3,-7.145,1,0.0931,0.0165,0.000264,0.33,0.172,70.956,audio_features,10hMM5nsZQf66ldBlgWBfG,spotify:track:10hMM5nsZQf66ldBlgWBfG,https://api.spotify.com/v1/tracks/10hMM5nsZQf66ldBlgWBfG,https://api.spotify.com/v1/audio-analysis/10hMM5nsZQf66ldBlgWBfG,192987,4,All For Us - from the HBO Original Series Euphoria,74,indie poptimism
10,0.637,0.398,7,-8.294,1,0.0564,0.0573,1.03e-06,0.101,0.0374,108.075,audio_features,3eX0NZfLtGzoLUxPNvRfqm,spotify:track:3eX0NZfLtGzoLUxPNvRfqm,https://api.spotify.com/v1/tracks/3eX0NZfLtGzoLUxPNvRfqm,https://api.spotify.com/v1/audio-analysis/3eX0NZfLtGzoLUxPNvRfqm,218271,4,Maroon,89,pop
11,0.283,0.171,1,-10.123,0,0.0316,0.81,2.83e-06,0.118,0.0571,78.268,audio_features,0ebZQ0Oz7FToua8ydU92CW,spotify:track:0ebZQ0Oz7FToua8ydU92CW,https://api.spotify.com/v1/tracks/0ebZQ0Oz7FToua8ydU92CW,https://api.spotify.com/v1/audio-analysis/0ebZQ0Oz7FToua8ydU92CW,255957,1,Sacrifice,44,
12,0.652,0.486,9,-5.469,1,0.0278,0.311,0.00442,0.0967,0.229,117.941,audio_features,3NhEHxzfLEzvlYPK9hgmPR,spotify:track:3NhEHxzfLEzvlYPK9hgmPR,https://api.spotify.com/v1/tracks/3NhEHxzfLEzvlYPK9hgmPR,https://api.spotify.com/v1/audio-analysis/3NhEHxzfLEzvlYPK9hgmPR,234987,4,Wild Grey Ocean,67,modern rock
13,0.4,0.358,9,-8.872,1,0.0264,0.411,0.0,0.0952,0.0743,88.471,audio_features,3uJ6LonaZHCqjlQ6vevlqn,spotify:track:3uJ6LonaZHCqjlQ6vevlqn,https://api.spotify.com/v1/tracks/3uJ6LonaZHCqjlQ6vevlqn,https://api.spotify.com/v1/audio-analysis/3uJ6LonaZHCqjlQ6vevlqn,157187,4,criminal,40,
14,0.6,0.76,6,-6.123,0,0.0451,0.167,4.07e-05,0.189,0.519,158.075,audio_features,0HYAsQwJIO6FLqpyTeD3l6,spotify:track:0HYAsQwJIO6FLqpyTeD3l6,https://api.spotify.com/v1/tracks/0HYAsQwJIO6FLqpyTeD3l6,https://api.spotify.com/v1/audio-analysis/0HYAsQwJIO6FLqpyTeD3l6,185573,4,死ぬのがいいわ,75,japanese teen pop
15,0.468,0.281,3,-11.222,1,0.027,0.659,0.199,0.234,0.0992,115.89,audio_features,6g7cJdDNjCDgqcpVGLzYhh,spotify:track:6g7cJdDNjCDgqcpVGLzYhh,https://api.spotify.com/v1/tracks/6g7cJdDNjCDgqcpVGLzYhh,https://api.spotify.com/v1/audio-analysis/6g7cJdDNjCDgqcpVGLzYhh,263653,3,Sunflower,59,belgian indie
16,0.34,0.174,3,-13.837,1,0.0359,0.772,0.0,0.114,0.513,200.316,audio_features,1uw7DIRDt68BtoYhavfRca,spotify:track:1uw7DIRDt68BtoYhavfRca,https://api.spotify.com/v1/tracks/1uw7DIRDt68BtoYhavfRca,https://api.spotify.com/v1/audio-analysis/1uw7DIRDt68BtoYhavfRca,188310,4,Sleepy,51,alt z
17,0.37,0.159,8,-10.862,1,0.0343,0.909,0.499,0.0738,0.24,159.061,audio_features,5oYRFfnZIBbAx2hCAwZVJd,spotify:track:5oYRFfnZIBbAx2hCAwZVJd,https://api.spotify.com/v1/tracks/5oYRFfnZIBbAx2hCAwZVJd,https://api.spotify.com/v1/audio-analysis/5oYRFfnZIBbAx2hCAwZVJd,308204,4,Long Long Time,38,filmi
18,0.645,0.525,3,-5.399,0,0.0355,0.0574,0.0,0.505,0.238,83.018,audio_features,6XO8RlYuJCiI0v3IA48FeJ,spotify:track:6XO8RlYuJCiI0v3IA48FeJ,https://api.spotify.com/v1/tracks/6XO8RlYuJCiI0v3IA48FeJ,https://api.spotify.com/v1/audio-analysis/6XO8RlYuJCiI0v3IA48FeJ,108499,4,Bye Bye,82,brostep
19,0.788,0.7,4,-7.205,0,0.0623,0.01,0.229,0.0917,0.829,119.974,audio_features,40OxWUSXZAxMAaL6BHxXt6,spotify:track:40OxWUSXZAxMAaL6BHxXt6,https://api.spotify.com/v1/tracks/40OxWUSXZAxMAaL6BHxXt6,https://api.spotify.com/v1/audio-analysis/40OxWUSXZAxMAaL6BHxXt6,161054,4,Keep Me Honest,0,
20,0.398,0.286,7,-11.881,1,0.033,0.616,0.000146,0.0912,0.0666,78.262,audio_features,2KnLkZ3z7PO3kgVGHGqDpD,spotify:track:2KnLkZ3z7PO3kgVGHGqDpD,https://api.spotify.com/v1/tracks/2KnLkZ3z7PO3kgVGHGqDpD,https://api.spotify.com/v1/audio-analysis/2KnLkZ3z7PO3kgVGHGqDpD,222800,4,It'll Be Okay,78,canadian pop
21,0.556,0.55,6,-10.601,1,0.034,0.447,0.0104,0.321,0.196,131.969,audio_features,4jonEzO6nIIBt5xPGsyOA0,spotify:track:4jonEzO6nIIBt5xPGsyOA0,https://api.spotify.com/v1/tracks/4jonEzO6nIIBt5xPGsyOA0,https://api.spotify.com/v1/audio-analysis/4jonEzO6nIIBt5xPGsyOA0,132631,4,Romantic Homicide,55,bedroom pop
22,0.65,0.76,0,-4.422,0,0.0446,0.255,0.0,0.339,0.838,93.057,audio_features,2SLwbpExuoBDZBpjfefCtV,spotify:track:2SLwbpExuoBDZBpjfefCtV,https://api.spotify.com/v1/tracks/2SLwbpExuoBDZBpjfefCtV,https://api.spotify.com/v1/audio-analysis/2SLwbpExuoBDZBpjfefCtV,214194,4,Out of Time,81,canadian contemporary r&b
23,0.537,0.296,0,-14.365,1,0.0875,0.738,0.163,0.117,0.527,170.263,audio_features,4v2clGtHfGkRoGD6vlIx2X,spotify:track:4v2clGtHfGkRoGD6vlIx2X,https://api.spotify.com/v1/tracks/4v2clGtHfGkRoGD6vlIx2X,https://api.spotify.com/v1/audio-analysis/4v2clGtHfGkRoGD6vlIx2X,216187,4,Wasted On You,40,canadian indie folk
24,0.614,0.526,5,-7.492,1,0.0603,0.468,0.0,0.0939,0.366,177.913,audio_features,0hiHNxqKGf3GZgVTIOAiiK,spotify:track:0hiHNxqKGf3GZgVTIOAiiK,https://api.spotify.com/v1/tracks/0hiHNxqKGf3GZgVTIOAiiK,https://api.spotify.com/v1/audio-analysis/0hiHNxqKGf3GZgVTIOAiiK,186552,4,Someone Like You (feat. Joy Oladokun),68,pop
25,0.364,0.389,5,-8.434,0,0.113,0.461,0.000247,0.104,0.155,150.013,audio_features,4bBdFSu4WcfJhWl1EsreVj,spotify:track:4bBdFSu4WcfJhWl1EsreVj,https://api.spotify.com/v1/tracks/4bBdFSu4WcfJhWl1EsreVj,https://api.spotify.com/v1/audio-analysis/4bBdFSu4WcfJhWl1EsreVj,162870,4,About U,40,alternative r&b
26,0.392,0.329,2,-7.727,1,0.0456,0.782,0.0,0.099,0.213,91.04,audio_features,2jv3f5GKP8ibGI0kvSQJc2,spotify:track:2jv3f5GKP8ibGI0kvSQJc2,https://api.spotify.com/v1/tracks/2jv3f5GKP8ibGI0kvSQJc2,https://api.spotify.com/v1/audio-analysis/2jv3f5GKP8ibGI0kvSQJc2,181267,3,Dreamer,34,folk-pop
27,0.655,0.539,1,-7.596,0,0.08,0.029,0.0,0.17,0.221,119.914,audio_features,079mntueS2KWjxVqOHjG70,spotify:track:079mntueS2KWjxVqOHjG70,https://api.spotify.com/v1/tracks/079mntueS2KWjxVqOHjG70,https://api.spotify.com/v1/audio-analysis/079mntueS2KWjxVqOHjG70,168126,4,Flowers Need Rain,72,
28,0.539,0.508,10,-6.05,1,0.0288,0.727,0.0,0.174,0.227,101.358,audio_features,0T5iIrXA4p5GsubkhuBIKV,spotify:track:0T5iIrXA4p5GsubkhuBIKV,https://api.spotify.com/v1/tracks/0T5iIrXA4p5GsubkhuBIKV,https://api.spotify.com/v1/audio-analysis/0T5iIrXA4p5GsubkhuBIKV,177720,3,Until I Found You,88,gen z singer-songwriter
29,0.412,0.236,4,-15.159,0,0.0379,0.83,0.00653,0.147,0.119,140.214,audio_features,3GYlZ7tbxLOxe6ewMNVTkw,spotify:track:3GYlZ7tbxLOxe6ewMNVTkw,https://api.spotify.com/v1/tracks/3GYlZ7tbxLOxe6ewMNVTkw,https://api.spotify.com/v1/audio-analysis/3GYlZ7tbxLOxe6ewMNVTkw,281381,4,TV,86,art pop
30,0.775,0.736,1,-8.072,0,0.247,0.319,0.00116,0.127,0.362,100.988,audio_features,6gI9b2VsoWhjhIuIeToDVs,spotify:track:6gI9b2VsoWhjhIuIeToDVs,https://api.spotify.com/v1/tracks/6gI9b2VsoWhjhIuIeToDVs,https://api.spotify.com/v1/audio-analysis/6gI9b2VsoWhjhIuIeToDVs,239027,4,Die Hard,28,conscious hip hop
31,0.57,0.39,7,-11.022,1,0.027,0.477,1.6e-05,0.107,0.0775,124.107,audio_features,5ThAnXfWPVc8IoCwsuj0r7,spotify:track:5ThAnXfWPVc8IoCwsuj0r7,https://api.spotify.com/v1/tracks/5ThAnXfWPVc8IoCwsuj0r7,https://api.spotify.com/v1/audio-analysis/5ThAnXfWPVc8IoCwsuj0r7,256070,4,Traveler Of Swords,30,calgary indie
32,0.501,0.451,6,-7.396,1,0.142,0.539,4.12e-06,0.113,0.612,200.015,audio_features,2U474RK9GnAqXXh5YqigaY,spotify:track:2U474RK9GnAqXXh5YqigaY,https://api.spotify.com/v1/tracks/2U474RK9GnAqXXh5YqigaY,https://api.spotify.com/v1/audio-analysis/2U474RK9GnAqXXh5YqigaY,146400,4,Different (With Majid Jordan),58,afropop
33,0.444,0.26,7,-10.045,1,0.0316,0.964,0.0815,0.125,0.121,120.443,audio_features,1G1R0XgChe18Zr1o6tlmN6,spotify:track:1G1R0XgChe18Zr1o6tlmN6,https://api.spotify.com/v1/tracks/1G1R0XgChe18Zr1o6tlmN6,https://api.spotify.com/v1/audio-analysis/1G1R0XgChe18Zr1o6tlmN6,211613,4,Watercolor Eyes - From “Euphoria” An HBO Original Series,72,art pop
34,0.586,0.525,1,-7.163,0,0.0615,0.111,0.0,0.134,0.508,133.629,audio_features,2LBqCSwhJGcFQeTHMVGwy3,spotify:track:2LBqCSwhJGcFQeTHMVGwy3,https://api.spotify.com/v1/tracks/2LBqCSwhJGcFQeTHMVGwy3,https://api.spotify.com/v1/audio-analysis/2LBqCSwhJGcFQeTHMVGwy3,260253,4,Die For You,87,canadian contemporary r&b
35,0.426,0.404,7,-7.338,1,0.0322,0.135,0.000631,0.103,0.125,149.739,audio_features,7Cts3DcDyQyDqfoSloC1pL,spotify:track:7Cts3DcDyQyDqfoSloC1pL,https://api.spotify.com/v1/tracks/7Cts3DcDyQyDqfoSloC1pL,https://api.spotify.com/v1/audio-analysis/7Cts3DcDyQyDqfoSloC1pL,222400,4,i miss myself,5,alt z
36,0.587,0.561,0,-6.569,1,0.146,0.0466,0.0,0.109,0.351,80.009,audio_features,6Hfu9sc7jvv6coyy2LlzBF,spotify:track:6Hfu9sc7jvv6coyy2LlzBF,https://api.spotify.com/v1/tracks/6Hfu9sc7jvv6coyy2LlzBF,https://api.spotify.com/v1/audio-analysis/6Hfu9sc7jvv6coyy2LlzBF,243187,4,Hurricane,74,chicago rap
37,0.475,0.542,0,-6.142,1,0.034,0.235,0.0,0.199,0.22,142.937,audio_features,2iD1Ogu3Mck9MuMKIgIBVG,spotify:track:2iD1Ogu3Mck9MuMKIgIBVG,https://api.spotify.com/v1/tracks/2iD1Ogu3Mck9MuMKIgIBVG,https://api.spotify.com/v1/audio-analysis/2iD1Ogu3Mck9MuMKIgIBVG,194546,3,My Eyes Only,42,
38,0.482,0.43,10,-7.224,1,0.0481,0.763,2.79e-06,0.344,0.113,143.23,audio_features,5dXiKFepHXZktud7z5635H,spotify:track:5dXiKFepHXZktud7z5635H,https://api.spotify.com/v1/tracks/5dXiKFepHXZktud7z5635H,https://api.spotify.com/v1/audio-analysis/5dXiKFepHXZktud7z5635H,234760,4,London Is Lonely,59,alt z
39,0.445,0.325,5,-13.545,0,0.0478,0.914,0.000955,0.131,0.294,99.964,audio_features,168sfBKwiQFQcWoW4vnLrn,spotify:track:168sfBKwiQFQcWoW4vnLrn,https://api.spotify.com/v1/tracks/168sfBKwiQFQcWoW4vnLrn,https://api.spotify.com/v1/audio-analysis/168sfBKwiQFQcWoW4vnLrn,217445,4,Deeper Than Goodbye - Masayoshi Fujita Remix,19,
40,0.793,0.328,8,-10.412,1,0.273,0.318,0.0,0.136,0.409,147.039,audio_features,6ps0RcnIrPoiMd9vfcA9KB,spotify:track:6ps0RcnIrPoiMd9vfcA9KB,https://api.spotify.com/v1/tracks/6ps0RcnIrPoiMd9vfcA9KB,https://api.spotify.com/v1/audio-analysis/6ps0RcnIrPoiMd9vfcA9KB,178120,4,neverletyougo,13,bedroom pop
41,0.638,0.849,2,-8.31,1,0.0546,0.0987,0.475,0.382,0.815,125.974,audio_features,51WYRV3q8AvyOyvayez0mc,spotify:track:51WYRV3q8AvyOyvayez0mc,https://api.spotify.com/v1/tracks/51WYRV3q8AvyOyvayez0mc,https://api.spotify.com/v1/audio-analysis/51WYRV3q8AvyOyvayez0mc,283333,4,Curse Your Fail,21,alternative rock
42,0.73,0.445,6,-8.376,0,0.0446,0.142,0.00109,0.107,0.075,105.976,audio_features,1VSngtLdJhrlfHkLxTyOXK,spotify:track:1VSngtLdJhrlfHkLxTyOXK,https://api.spotify.com/v1/tracks/1VSngtLdJhrlfHkLxTyOXK,https://api.spotify.com/v1/audio-analysis/1VSngtLdJhrlfHkLxTyOXK,280131,4,King,61,baroque pop
43,0.536,0.233,7,-10.272,1,0.0583,0.715,0.0,0.132,0.266,138.756,audio_features,7aDIsG4RJx4THcSEMeM01x,spotify:track:7aDIsG4RJx4THcSEMeM01x,https://api.spotify.com/v1/tracks/7aDIsG4RJx4THcSEMeM01x,https://api.spotify.com/v1/audio-analysis/7aDIsG4RJx4THcSEMeM01x,205287,3,A Concert Six Months From Now,57,alt z
44,0.569,0.86,9,-4.116,1,0.043,0.135,0.0,0.153,0.289,90.937,audio_features,6XNANAB7sFvkfho6bMCp7o,spotify:track:6XNANAB7sFvkfho6bMCp7o,https://api.spotify.com/v1/tracks/6XNANAB7sFvkfho6bMCp7o,https://api.spotify.com/v1/audio-analysis/6XNANAB7sFvkfho6bMCp7o,270960,4,Summertime In Paris,68,pop
45,0.494,0.271,7,-16.096,1,0.0389,0.861,0.188,0.109,0.326,184.953,audio_features,6M70kLblnAfCQ9uj8BdcUR,spotify:track:6M70kLblnAfCQ9uj8BdcUR,https://api.spotify.com/v1/tracks/6M70kLblnAfCQ9uj8BdcUR,https://api.spotify.com/v1/audio-analysis/6M70kLblnAfCQ9uj8BdcUR,305607,4,Meet The Moonlight,57,neo mellow
46,0.46,0.288,0,-6.621,0,0.0387,0.834,1.07e-06,0.254,0.132,113.555,audio_features,0XmN2KXDcNbcpeeUoB1HTV,spotify:track:0XmN2KXDcNbcpeeUoB1HTV,https://api.spotify.com/v1/tracks/0XmN2KXDcNbcpeeUoB1HTV,https://api.spotify.com/v1/audio-analysis/0XmN2KXDcNbcpeeUoB1HTV,227749,4,In The Kitchen,63,alt z
47,0.617,0.483,11,-7.359,1,0.0458,0.702,0.000216,0.121,0.176,144.99,audio_features,35IcAVSMsU9qzHfpPbvC8A,spotify:track:35IcAVSMsU9qzHfpPbvC8A,https://api.spotify.com/v1/tracks/35IcAVSMsU9qzHfpPbvC8A,https://api.spotify.com/v1/audio-analysis/35IcAVSMsU9qzHfpPbvC8A,152318,4,Feels Like,71,alt z
48,0.523,0.302,2,-8.868,1,0.035,0.848,0.0,0.127,0.172,130.47,audio_features,7BpqydHSxMviDR0DNTne6J,spotify:track:7BpqydHSxMviDR0DNTne6J,https://api.spotify.com/v1/tracks/7BpqydHSxMviDR0DNTne6J,https://api.spotify.com/v1/audio-analysis/7BpqydHSxMviDR0DNTne6J,204968,4,Yours,64,bedroom pop
49,0.691,0.505,4,-6.09,0,0.0308,0.147,0.0,0.11,0.192,89.985,audio_features,3x1h0lsx1i2v9cUWnZssBa,spotify:track:3x1h0lsx1i2v9cUWnZssBa,https://api.spotify.com/v1/tracks/3x1h0lsx1i2v9cUWnZssBa,https://api.spotify.com/v1/audio-analysis/3x1h0lsx1i2v9cUWnZssBa,172600,4,thought it was,58,melodic rap
50,0.315,0.104,9,-19.129,1,0.0402,0.908,0.654,0.0973,0.038,120.723,audio_features,6UpgMTjhFiKV3Sk0emuqDz,spotify:track:6UpgMTjhFiKV3Sk0emuqDz,https://api.spotify.com/v1/tracks/6UpgMTjhFiKV3Sk0emuqDz,https://api.spotify.com/v1/audio-analysis/6UpgMTjhFiKV3Sk0emuqDz,302000,3,Darling,61,pittsburgh rap
